과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,165조,제165조(심판비용)에관해 질문이있습니다.,"제165조 (심판비용) ① 제133조제1항, 제134조제1항·제2항, 제135조 및 제137조제1항의 심판비용의 부담은 심판이 심결에 의하여 종결될 때에는 그 심결로써 정하고, 심판이 심결에 의하지 아니하고 종결될 때에는 결정으로써 정하여야 한다. ② ③ ④ ⑤ 심판비용액은 심결 또는 결정이 확정된 후 당사자의 청구에 따라 특허심판원장이 결정한다. ⑥ ⑦ ------>165조 1항 조문이 이해가 잘안되서 질문하게 되었습니다. 책p1092(인용) 심판비용의 부담은 심판에의하여 정한다. 심판이 심결에 의하여 종결될 떄에는 그 심결로써 정하고, 심판이 심결에의하지 아니하고 종결될 때에는 결정으로써 비용부담자를 정하여야한다(법 165조 1항).심결에 따라 정할 때에는 심판관이 직권으로 주문에서 판단한다. 1.심판비용의 부담이 무슨뜻인지 몰라서 책을 참고하여보니, 심판비용의 부담이라는게 비용부담자를 뜻하는거 같은데, 비용부담자를 뜻하는게 맞는걸까요? 2.""공동으로 청구한 특허무효심판의 기각심결시 심판관이 그 심결로써 공동심판 청구인의 심판비용의 부담자를 정한다""라고 표현하면 맞는 표현일까요?(51회 기출 문제 지문을 제가 살짝 바꿔서 표현 해봤습니다. 이하 원본 ""공동으로 청구한 특허무효심판의 기각심결시 심판관이 그 심결로써 공동심판 청구인의 심판비용의 부담액 및 부담비율을 정한다.) *바쁜신데 자주 질문을 드리게 되서 죄송합니다. 혼자 고민하는 것보다 변리사님이 답변을 명쾌하게 해주셔서 또 질문을 올립니다..","안녕하세요? 임변입니다. 1. 네 2. 기각심결의 경우 심판비용부담자는 청구인이고, 부담액 및 비율을 정하는 것입니다. 부담자를 또 정하는지는 않습니다. 열공하세요~", ,,17.07.19
특허법,문제,133조의2,제133조의2(특허무효심판절차에서의 특허의 정정) 정정무효 심판과 소각하에 관해 질문이있습니다,"안녕하세요? 기출문제를 풀다가 또 질문을 올립니다.. (지문인용) 특허발명에 대한 정정무효심판청구가 기각되고 난 후 해당 기각 심결의 취소를 구하는 소송이 계속되던 중 그 특허발명에 대한 무효심결이 확정되었을 경우,위 정정무효심판의 기각 심결에 관한 소는 부적법하다.(o) --->(책 인용)정정무효심판은 정정심결이 확정된 이후이면 특허권의 존속중에는 물론 특허권의 소멸 후에도 청구할 수있다.다만 정정 후 정정된 명세서 또는 도면에 의하여 특허의 무효심결이 확정된 경우에는 청구할 수 없다.(책p1168) ---->(해당 판례 인용) 특허를 무효로 한다는 심결이 확정되었을 떄에는 특허권은 처음부터 없었던 것으로 보게 되므로, 무효로 된 특허에 대한 정정의 무효를 구하는 심판은 그 정정의 대상이 없어지게 된 결과 정정 자체의 무효를 구할 이익도 없어진다고 할 것이다. 1.정정무효심판은 특허권이 소멸된 후에도 청구할수 있는걸로 보아 후발적 무효 사유로 소멸한경우에도 청구가 가능 할것 같은데 맞을까요? 2.(후발적 무효사유로 소멸한 경우에도 정정심판을 청구할 수 있다면)변리사님 책에는 정정된 명세서 또는 도면에 의하여 라고 해서 후발적 무효사유를 배제(?)할수 있는 단서가 있고,판례 원문에도 처음부터 없었던 것으로 본다는 말이있어서 후발적 무효사유로 인한 무효는 생각하지 않을 수 있는데, 기출지문에는 그러한 단서가 없어서 후발적 무효사유로 소멸하는 경우를 상정한다면 애매하지 않을까요? 저작자 표시컨텐츠변경비영리",안녕하세요? 임변입니다. 1. 네. 맞습니다. 2. 객관식 문제를 풀면서 절대적 진리를 추구해서는 안됩니다. 상대적으로 풀면 됩니다. 열공하세요~, ,,17.07.21
특허법,조문,142조,재142조(보정할 수 없는 심판청구의 심결각하)와 권리범위 확인심판의 확인대상 발명 특정과 관련해서 질문이있습니다.,"제142조 (보정할 수 없는 심판청구의 심결각하) 습니다 부적법한 심판청구로서 그 흠을 보정할 수 없을 때에는 피청구인에게 답변서 제출의 기회를 주지 아니하고, 심결로써 그 청구를 각하할 수 있다 a.적법성 심리의 대상중에 ""권리범위확인심판에서 확인대상발명이 특정되지 아니한 경우""가 있고, 적법성 심리에서 심판청구가 부적법한 경우 심판관 합의체가 심결각하 하는걸로 알고있습니다. b.(책인용p1148) 심판장은 확인대상발명이 불명확하여 특허발명과 대비대상이 될 수 있을 정도로 구체적으로 특정되어 있지 아니하면,확인대상 발명의 설명서 및 도면에 대한 보정을 명하는 등의 조치를 취하여야 할 것이고,특정에 미흡이 있다면 심판청구를 각하하여야 한다. --->권리 범위확인 심판에서 확인대상 발명이 특정되어 있지 아니한 경우, 심판장이 결정 각하 할 수도 있고,심판관 합의체가 심결각하 할 수도있는게 맞을까요? 아니면 b에서 심판청구를 각하한다는게 심판관합의체가 심결각하를 한다는 말일까요?","안녕하세요? 임변입니다. 네. 심결각하한다는 의미입니다. 참고로 확인대상발명이 아예 제출되지 않으면 심판청구서를 결정각하, 제출되었으나 제대로 특정되지 않으면 심판청구를 심결각하합니다. 열공하세요~", ,,17.07.21
특허법,조문,133조의2,133조의2 136조 137조 질문드립니다.,안녕하세요 변리사님 공부하다 궁금한게 있어 질문을 드리게 되었습니다. ㄷ번의 지문에 대한 해설을 보았는데요.. 정확하게 이해가 되지가 않는데.. 추가설명을 해주실 수 있나요??,"안녕하세요? 임변입니다. 정정전 청구범위가 침해가 아닌데, 정정후 청구범위가 침해하는 것은 실질적 변경으로 정정이 인정되지 않아야 함에도 불구하고, 착오로 인정되었다는 것입니다. 이 때 착오로 인정된 정정에 의해 침해죄(형사적 조치)를 물을 수는 없다는 판례입니다. 열공하세요~", ,,17.08.13
특허법,조문,136조2항,정정심판 요건 136조 2항 1호 단서 질문드립니다.,"1. 무효심판 또는 정정무효심판의 심결에 대한 소가 특허법원에 계속 중일 경우 특허법원에서 변론이 종결된 날까지 정정심판을 청구할 수 있다고 되어있는데 여기서 '변론 종결시'가 '무효심판 취소소송의 변론 종결시'를 의미하는 거 맞나요? 2.이지 특허법 1161페이지의 정정심판과 특허취소신청, 특허무효심판이 동시에 계속 중인 경우에서 '등록무효심결'이란 건 '특허취소결정 또는 특허무효심판에 따른 인용심결'을 의미하는 거 맞나요? 또 여기서 등록무효심결에 대한 취소소송이 특허법원이나 대법원에 계속중인 경우(특허취소신청의 경우에는 특허법원에서 변론이 종결된 날까지)에 독립하여 정정심판을 청구할 수 있다고 되어있는데, 여기서 괄호 부분을 '특허취소신청이 특허법원에 계속 중인 경우 특허무효심판 심결취소소송의 변론 종결시까지'로 해석해도 되는 건가요? 아니면 두 소송의 변론 종결시를 같은 시기로 봐야하는 건가요?",안녕하세요? 임변입니다. 1. 네. 그렇습니다. 무효심판의 취소소송의 심리범위가 무제한설이다 보니 특허권자에게 방어권을 부여한 것입니다. 2. 등록무효심결이라는 것은 특허무효심판에 대한 인용심결만을 의미합니다. 여기서는 (특허취소신청이 함께 특허법원에 계속 중인 경우에는 등록무효심결에 대한 취소소송의 변론이 종결된 날(변론없이 한 판결의 경우에는 판결의 선고를 말한다)까지)를 말합니다. 그림을 보고 이해하려고 노력해 보시면 좋을 것 같네요. 열공하세요~,,,17.08.14
특허법,조문,165조,165조 공동심판의 비용 부담,"강의노트 390pg 공동심판에 관한 설명으로 옳은 것을 찾는 문제에서 보기 5번 ""공동으로 청구한 특허무효심한의 기각심결시 심판관이 그 심결로써 공동심판 청구인의 심한비용의 부담액 및 부담비율을 정한다""에서 165조5항에 따라 특허심판원장로 바꾸는게 옳다는 것까지는 알겠습니다. 근데 강의서 1092페이지 심판비용의 부담 2)에 ""공동심판의 경우에는 균등하게 부담한다""(165조4항,민소전102)라고 나와있는데 읽으면서 왜 비용을 균등하게 부담하면 되는 것을 굳이 특허심판원장이 개입해서 심판비용의 부담액 및 부담비율을 정해야하는지 잘 모르겠어요. 강의하느라 바쁘신데 이렇게 답변까지 해주셔서 정말 감사합니다!!","안녕하세요? 임변입니다. 민소법 제102조 전문을 찾아 보면 쉽게 이해할 수 있습니다. 제102조(공동소송의 경우) ①공동소송인은 소송비용을 균등하게 부담한다. 다만, 법원은 사정에 따라 공동소송인에게 소송비용을 연대하여 부담하게 하거나 다른 방법으로 부담하게 할 수 있다. ②제1항의 규정에 불구하고 법원은 권리를 늘리거나 지키는 데 필요하지 아니한 행위로 생긴 소송비용은 그 행위를 한 당사자에게 부담하게 할 수 있다. 즉, 원칙이 균등이지만 그렇지 않을 수도 있기 때문입니다. 열공하세요~", ,,17.08.14
특허법,조문,141조,"141조, 162조에 나온 기각,각하,결정각하, 심결각하 관련해서 질문드립니다.","특허법 문제를 풀다보면 기각,각하, 결정각하, 심결각하 등으로 답이 달라지는 경우가 많은데 각각의 정확한 의미와 구별할수 있는 방법이 있을까요? 되도록이면 구체적으로 책의 어느 부분을 보면 정확히 나와있는지를 알려주시면 좋겠습니다.","안녕하세요? 임변입니다. 각하는 심판 파트에서 심판의 진행, 기각은 심판 파트에서 심결에 의한 종료를 보면 됩니다. 찾아보고 제목 수정해 주세요~ 규칙에 맞지 않습니다.", ,,17.08.16
특허법,조문,136조2항,정정심판 요건 136조 2항 1호 단서 이해 안 되는 게 있어 다시 질문드려요ㅜㅜ,"등록무효심결에 대한 취소소송이 특허법원이나 대법원에 계속중인 경우(특허취소신청의 경우에는 특허법원에서 변론이 종결된 날까지)에 독립하여 정정심판을 청구할 수 있다 여기서 특허취소신청 취소소송 변론 종결시까지 정정심판을 청구할 수 있다고 답변해주셨는데, 취소신청의 심리범위는 제한설을 따르므로 그 취소소송의 변론 종결시와 상관 없이 정정심판을 청구할 수 없는 것 아닌가요? 변론 종결시를 고려해야하는 건 등록무효심판의 취소소송 아닌가요? 너무 헷갈려서 다시 질문드립니다ㅜㅜ","안녕하세요? 임변입니다. 자세히 살펴보면, 정말 헷갈리게 기술되어 있네요.ㅜㅜ 아래 답변도 제가 착각해서 잘못 설명했네요. (특허취소신청이 함께 특허법원에 계속 중인 경우에는 등록무효심결에 대한 취소소송의 변론이 종결된 날(변론없이 한 판결의 경우에는 판결의 선고를 말한다)까지)로 수정하겠습니다. 열공하세요~ 특허취소신청과 무효심판이", ,,17.08.16
특허법,조문,135조,제135조(권리범위 확인심판)에서권리 대 권리의 적극적 권리범위 확인심판,"안녕하세요! 권리대 권리간의 적극적 권리 범위 확인 심판 부분에서 헤깔리는 문구가 있어서 질문드립니다... 1.(책p1151) 즉, 적극적 권리범위확인심판에서 저촉관계를 확인하는 인용심결을 하는 경우 타방의 권리를 부정하게 되어 확인의 성격을 벗어나기 때문에 타당하지 않으며, 이것은 무효심판의 전권사항을 권리범위확인심판이 하게 되는 결과가 되어 인정될 수 없으나, 이용관계의 확인은 상대방의 권리의 존부에 어떤 변동을 가져오는 것이 아니며, 그 심판 결과가 양 등록 권리 사이에 통상실시권 허락 및 실시료 지급 등의 문제해결을 위한 전제가 될 수 있으므로, 확인의 이익이 있는 것이어서 인정될 수 있는 것이다. 이는 저촉관계를 확인하는 적극적 권리범위확인심판에서 후등록 권리가 신규성이 부정되어 권리범위를 인정할 수 없는 경우라고 할지라도 마찬가지이다. --->저촉관계를 확인하는 적극적 권리범위확인심판에서 후등록 권리가 신규성이 부정되어 권리 범위를 인정할 수 없는 경우에도, 적극적 권리범위 확인심판을 청구 할 수 있다는 말인걸까요?(마찬가지다 라는 말이 정확히 어떤 뜻으로 쓰였는지가 헤깔리네요.) 2.특허권자(甲)이 乙을 상대로 적극적 권리 범위 확인 심판을 청구하였는데, 심판 청구시에는 乙의 확인대상 발명이 미등록 상태(비권리)였으나 심결시에 이르러 乙의 확인 대상발명에 특허권이 설정등록된 경우, 권리대 권리간의 적극적 권리 범위확인심판이 되어 부적법한 심판 청구로서 심결각하 되어야하는게 맞을까요?(이용관계의 확인을 구하는경우를 제외 한다면)","안녕하세요? 임변입니다. 1. 저촉관계를 확인하는 적극적 권리범위확인심판청구가 인정되지 않는다는 것입니다. 2. 네, 그렇습니다. 열공하세요~", ,,17.08.18
특허법,조문,135조,"제135조, 권리범위확인심판 질문있습니다.",강의노트 p421 2014기출문제에서 2번지문에 대해서 질문있습니다.질문1. 심판원에서 심결당시 특허권이 존속하였다면 소송단계에서의 심결의 위법성 판단시기가 심결시 이므로 만약 장래를 향해 소멸한 경우라도 심결취소소송은 부적법한가요? 본 지문의 의도가 소급적소멸 된 경우를 묻는건가요?질문2. 만약에 심결취소소송이 적법하다면 -》그나마 틀린지문이 4번이라 정답인가요?감사합니다.,"안녕하세요? 임변입니다. 네, 부적법합니다. 권리가 소멸한 경우 장래/소급 상관없이 확인을 구할 실익이 없다는 것이 판례입니다. 따라서, 심결취소소송단계에서는 소 각하되겠네요. 제목이 질문 규칙에 맞지 않습니다. 수정해 주세요~", ,,17.08.28
특허법,조문,134조,[134조]존속기간연장등록 무효심판 질문드립니다.,"안녕하세요 변리사님. 공부중에 존속기간연장등록 무효심판에 대해 궁금한것이 생겨 질문드립니다. 일반적으로 특허무효심판은, 무효사유가 공동출원 위반이나, 정당권리자 위반일때 이해관계인을 출원에 대해 특허를 받을 권리가 있는자로 한정짓는데요, 이 법리가 존속기간연장등록 무효심판에도 적용되나요? 존속기간연장등록이 특허권자나, 공동출원이 아니라서 무효사유가 존재할때, 위의 법리를 준용해서, 연장등록무효심판도도 정당한 권리자만 가능한지 궁금합니다.! 저작자 표시컨텐츠변경비영리","안녕하세요? 임변입니다. 법 제133조와 법 제134조의 법조문을 확인해 보면, 법 제133조의 특허무효심판의 청구에 한정된다는 것을 알 수 있습니다. 열공하세요~ 답글기능 더보기", ,,17.08.30
특허법,조문,161조,제161조 심판청구의 취하에 관해서 질문을 드립니다.,"안녕하세요! 특허 취소신청부분에서 무효심판과 비교한 정리표를 보다 의문이 생겨서 질문을 드립니다. 161조(심판청구의 취하) 1항에서 심판청구는 심결이 확정될 때까지 취하할 수 있다. 다만, 답변서가 제출된 후에는 상대방의 동의를 받아야한다. 라고해서 심판청구의 취하에서 심결 확정전이라도 답변서가 제출된 경우 상대방의 동의를 얻어 취하 할 수 있다고 되어있습니다. 그런데, 책 p1186에 특허 무효심판의 취하에서 심결확정 전까지 청구항마다 가능하고, ""단 피청구인의 답변서가 제출된 후에는 불가""라고 되어 있는데. 무효심판에서는 피청구인이 답변서를 제출한 경우 피청구인의 동의를 받아도 심판청구를 취하할 수 없을까요?",안녕하세요? 임변입니다. 답변서가 제출된 후에는 피청구인의 동의없이 불가 수정하면 됩니다. 강의시간에 수정하라고 얘기했던 부분이네요. 열공하세요~, ,,17.09.01
특허법,조문,135조,[135조] 권리범위확인심판에 대해 질문있습니다,"임병웅 변리사님 강의노트에 있는 기출문제를 복습하다가 의문이 생겨 질문드립니다 우선 첫번째 질문입니다 ""확인대상발명이 적법하게 특정되었는지 여부는 특허심판의 적법요건으로서 특허심판원이나 법원의 직권조사사항이다"" 라는 지문이 맞다고 나와있는데 확인대상발명의 입증책임은 청구인이 부담하는것이 원칙아닌가요? 즉 적극적 권리범위확인심판의 경우에는 특허권자가 이를 입증해야하는데, 왜 직권조사사항이라는 보기가 맞는지 궁금해서 여쭤봅니다 두번째 질문입니다 ""동일한 두 개의 등록 고안에 있어서 선등록 실용신안권자는 후등록 실용신안권자를 상대로 적극적 권리범위확인심판을 청구할 이익이 없다"" 에서 두 등록 고안이 저촉관계에 있어서 적극적 권리범위 확인심판은 불허하는게 맞기때문에 위 지문은 맞다고 해주셨습니다 그런데 만약 저촉관계가 아니라 이용관계라면 적극적 권리범위 확인심판일지라도 허용한다고 배웠는데, 위 지문에서 두 등록이 서로 저촉관계인지 무엇을 기준으로 판단을 하는 것인가요? 이상입니다 항상 큰 도움이 됩니다 감사합니다 저작자 표시컨텐츠변경비영리","안녕하세요? 임변입니다. 1. 청구인이 특정하면, 직권조사하여 제대로 특정되었는지 확인을 하게 되고, 제대로 특정되지 않으면 보정명령후 각하하게 됩니다. 2. 동일한 두 개의 등록 고안 = 저촉관계 라는 의미입니다. 열공하세요~ 답글기능 더보기", ,,17.09.02
특허법,조문,137조,[137조①2호 괄호] 정정 무효심판의 객체적 요건,"안녕하세요 조문의 국어적 해석이 어려워 질문드립니다. 제137조(정정의 무효심판) ① 이해관계인 또는 심사관은 제132조의3제1항, 제133조의2제1항, 제136조제1항 또는 이 조 제3항에 따른 특허발명의 명세서 또는 도면에 대한 정정이 다음 각 호의 어느 하나의 규정을 위반한 경우에는 정정의 무효심판을 청구할 수 있다. <개정 2016.2.29.> 1. 제136조제1항 각 호의 어느 하나의 규정 2. 제136조제3항부터 제5항까지의 규정(제132조의3제3항 또는 제133조의2제4항에 따라 준용되는 경우를 포함한다) 위 조문을 풀어서 쓰자면 특허취소절차 중 정정청구, 특허무효심판절차 중 정정청구, 정정심판, 정정무효심판절차 중 정정청구 의해 정정무효사유가 존재함에도 심판관 착오로 정정인용심결내리게 된 경우 이해관계인 심사관은 정정을 무효로 해달라는 심판청구 할 수가 있는데 그 정정무효사유는 136①각호 1. 청구범위 감축 하지 않음 2. 잘못기재된 사항 정정하는 경우가 아님 3. 분명하지 아니한 사항을 명확하게 하는 경우가 아님 136③ 정정범위 (명도 / 최명도 / 명도) 불만족 ④ 청구범위 실질적으로 확장·변경 함 ⑤ 1호 2호는 특허출원시 특허받을 수 있지 않는 경우 궁금한 점은 괄호의 내용이 무슨내용이며 왜 붙여놨는지를 모르겠습니다. 132조의3③의 내용은 특허취소절차 중 정정청구시 준용할 조문들[정정심판청구의 객체적요건(136③④⑤),심판관의 의견서제출기회,동의받아야할 4인, 소급효, 정정한 명·도의 재보정, 특허심판원장·특허청장 역할]을 규정한 내용이고 133조의2④의 내용은 무효심판절차 중 정정청구시 준용할 조문들[정정심판청구의 객체적요건(136③④⑤),심판관의 의견서제출기회,동의받아야할 4인, 소급효, 정정한 명·도의 재보정, 특허심판원장·특허청장 역할]을 규정한 내용인데... 괄호의 내용은 특허취소절차 or 특허무효심판절차 중 정정청구로 정정된 것도 객체적요건(136③④⑤) 위반시 정정무효심판을 청구할 수 있다. 라는 의미인가요? 근데 그럴거면 이미 137①에서 언급된 걸로 충분한것 같은데 굳이 괄호의 내용이 들어간점이 의문입니다. 그래서 제가 잘못 이해하고 있는 것 같구요. 또한 이 괄호의 내용이 1호 뒤에는 없다는 점도 의문이구요. 왜 2호에 한해서만 괄호의 내용이 적용되나요?","1호는 제132조의3제1항과 제133조의2제2항에 별도의 규정이 있기 때문에 필요없는 것이고, 2호는 제132조의3제3항과 제133조의2제4항에서 제136조제3항내지제5항을 준용하기 때문에 필요한 것입니다. 다시 말해, 정정청구는 제136조제3항내지제5항을 직접적으로 정정의 요건으로 하지 않고, 준용을 통해 정정의 요건으로 하고 있는 것이고, 법조문은 이를 표현하고 있습니다. 열공하세요~", ,,17.09.18
특허법,조문,137조,[137조④] 정정무효심판 중 특허무효심판의 정정청구 준용규정 - 정정청구서에 첨부된 명세서 도면 재보정 시기,"임병웅 변리사님 안녕하세요. 조문 준용규정의 해석에 관해 의문점이 있어 질문드립니다. 제137조(정정의 무효심판) ④ 제3항에 따른 정정청구에 관하여는 제133조의2제2항부터 제5항까지의 규정을 준용한다. 이 경우 제133조의2제3항 중 ""제133조제1항""은 ""제137조제1항""으로 보고, 같은 조 제4항 후단 중 ""제133조의2제1항""을 ""제137조제3항""으로 보며, 같은 조 제5항 각 호 외의 부분 및 같은 항 제1호 중 ""제1항""을 각각 ""제3항""으로 본다. 정정무효심판은 133조의2④[무효심판절차 중 정정청구절차는 정정심판규정 (136⑪) 등 을 준용한다는 규정]을 준용합니다. 136⑪내용은 ""청구인은 제162조제3항에 따른 심리의 종결이 통지되기 전(같은 조 제4항에 따라 심리가 재개된 경우에는 그 후 다시 같은 조 제3항에 따른 심리의 종결이 통지되기 전)에 제140조제5항에 따른 심판청구서에 첨부된 정정한 명세서 또는 도면에 대하여 보정할 수 있다."" 로서 정정한 명세서 도면의 재보정 시기에 관한 내용인데 133조의2④에 의해 ""청구인은 제133조의2①항 또는 제136조⑥항에 따라 지정된 기간에 제140조제5항에 따른 심판청구서에 첨부된 정정한 명세서 또는 도면에 대하여 보정할 수 있다."" 로 바꾸게 되고 (특허무효심판 中 정정청구에 대한 재보정 시기) 137④에 의해 ""청구인은 제137조③항 또는 제136조⑥항에 따라 지정된 기간에 제140조제5항에 따른 심판청구서에 첨부된 정정한 명세서 또는 도면에 대하여 보정할 수 있다."" 로 바꾸게 됩니다. (정정무효심판 中 정정청구에 대한 재보정 시기) 그런데, 133조의2①항에서의 재보정시기는 147①[무효심판청구→부본송달 후 답변서제출기간] 159①[신청 안한 이유 직권심리후 의견서제출기간] 147①의 답변서제출기간 지난 후 심판장이 재량으로 재보정 기회 줌 137조③에서의 재보정시기 또한 비교해보면 위의 3가지 시기와 같다고 보여집니다. 즉, 제 질문은 137조④에서의 ""같은 조 제4항 후단 중 ""제133조의2제1항""을 ""제137조제3항""으로 보며,"" 라는 구절이 무슨 의미가 있길래 굳이 두게 된 규정인가요?","제133조의2제1항은 특허무효심판에서 정정청구를 말하고, 제137조제3항은 정정무효심판에서 정정청구를 말합니다. 즉, 특허무효심판이라는 용어를 정정무효심판이라는 용어로 바꾼 것입니다. 열공하세요~", ,,17.09.18
특허법,조문,137조,[137조④] 정정무효심판 중 특허무효심판의 정정청구 준용규정 - 정정청구 취하 조문,"제137조(정정의 무효심판) ③ 제1항에 따른 무효심판의 피청구인은 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제147조제1항 또는 제159조제1항 후단에 따라 지정된 기간에 특허발명의 명세서 또는 도면의 정정을 청구할 수 있다. 이 경우 심판장이 제147조제1항에 따라 지정된 기간 후에도 청구인이 증거를 제출하거나 새로운 무효사유를 주장함으로 인하여 정정의 청구를 허용할 필요가 있다고 인정하는 경우에는 기간을 정하여 정정청구를 하게 할 수 있다. ④ 제3항에 따른 정정청구에 관하여는 제133조의2제2항부터 제5항까지의 규정을 준용한다. 이 경우 제133조의2제3항 중 ""제133조제1항""은 ""제137조제1항""으로 보고, 같은 조 제4항 후단 중 ""제133조의2제1항""을 ""제137조제3항""으로 보며, 같은 조 제5항 각 호 외의 부분 및 같은 항 제1호 중 ""제1항""을 각각 ""제3항""으로 본다. 제133조의2(특허무효심판절차에서의 특허의 정정) ③ 심판장은 제1항에 따른 정정청구가 있을 때에는 그 청구서의 부본을 제133조제1항에 따른 심판의 청구인에게 송달하여야 한다. ⑤ 제1항에 따른 정정청구는 다음 각 호의 어느 하나에 해당하는 기간에만 취하할 수 있다. 1. 제1항에 따라 정정을 청구할 수 있도록 지정된 기간과 그 기간의 만료일부터 1개월 이내의 기간 2. 제4항에서 준용하는 제136조제6항에 따라 지정된 기간 혹시 ""제3항""은 ""제137조 제3항"" 이어야 하는 건가요? 그냥 ""제3항""이라고 하면 ""133조의2 3항""을 말하게 되는 것이라 엉뚱한 송달규정을 나와서요.","네. 맞습니다. 제137조제3항을 의미합니다. 해석의 논란을 없애기 위해 법조문에서 명확히 특정을 해 주는 것이 필요한데, 법조문이 약간 아쉬운 부분입니다. 열공하세요~", ,,17.09.18
